PV;Wind Binnenland;Wind Coast;Wind Offshore
0.01;0.085452;0.122572;0.287893
0;0.115688;0.143818;0.263896
0;0.126368;0.154094;0.25448
0;0.115667;0.17129;0.26747
0;0.110061;0.190877;0.303584
0;0.119137;0.213589;0.349132
0;0.122075;0.229516;0.399022
0;0.120104;0.228996;0.452085
0;0.125685;0.237526;0.51262
0;0.132425;0.255553;0.57802
0;0.122175;0.27041;0.622705
0;0.120278;0.275104;0.653863
0;0.106969;0.253419;0.65265
0;0.118194;0.22377;0.603452
0;0.1288;0.225337;0.528708
0;0.141492;0.235609;0.448303
0.015;0.151942;0.229025;0.392968
0.082;0.126429;0.20464;0.371791
0.175;0.123516;0.14007;0.390166
0.28;0.15818;0.140061;0.409225
0.402;0.189494;0.186246;0.435349
0.399;0.204712;0.194805;0.474673
0.261;0.189879;0.177717;0.498231
0.119;0.172063;0.206365;0.491961
0.024;0.200296;0.235564;0.430975
0;0.202449;0.235601;0.364964
0;0.175414;0.229001;0.338637
0;0.152156;0.22904;0.32287
0;0.143429;0.23189;0.349151
0;0.162953;0.2488;0.422447
0;0.187503;0.278038;0.497474
0;0.166633;0.289611;0.552574
0;0.115613;0.254555;0.599831
0;0.093792;0.2276;0.644725
0;0.105368;0.235192;0.693401
0;0.127632;0.250759;0.755823
0;0.150308;0.250973;0.802607
0;0.16781;0.28371;0.843669
0;0.19608;0.299922;0.862799
0;0.216004;0.341294;0.873594
0.059;0.244156;0.397731;0.88647
0.201;0.230784;0.412524;0.8988
0.308;0.210395;0.413724;0.920291
0.3;0.247731;0.461185;0.950006
0.291;0.303276;0.518431;0.969252
0.227;0.320566;0.59504;0.975978
0.105;0.316119;0.617866;0.976679
0.035;0.321959;0.648458;0.975446
0.005;0.338131;0.690136;0.973189
0;0.35343;0.729924;0.973107
0;0.359477;0.760097;0.972228
0;0.343554;0.756258;0.976708
0;0.326216;0.744844;0.969252
0;0.36495;0.7362;0.935962
0;0.412213;0.689505;0.891344
0;0.393616;0.62179;0.831761
0;0.345209;0.55406;0.790053
0;0.290465;0.510632;0.762287
0;0.253279;0.481417;0.752398
0;0.227696;0.443645;0.742845
0;0.206391;0.414546;0.734538
0;0.186115;0.405527;0.692546
0;0.168763;0.383808;0.652276
0;0.153076;0.346892;0.623908
0.015;0.130066;0.323645;0.609858
0.062;0.087375;0.299115;0.599909
0.087;0.060571;0.287705;0.601425
0.102;0.054494;0.287662;0.582196
0.113;0.055134;0.28922;0.560894
0.14;0.056485;0.27732;0.542986
0.115;0.053986;0.27194;0.512038
0.08;0.053004;0.277244;0.462153
0.032;0.056377;0.275771;0.39375
0;0.063639;0.262493;0.339098
0;0.087242;0.246127;0.344951
0;0.136574;0.220835;0.393636
0;0.202013;0.204643;0.456264
0;0.261641;0.200251;0.498312
0;0.295238;0.195185;0.55476
0;0.311726;0.194077;0.608347
0;0.316002;0.201634;0.636352
0;0.312577;0.212371;0.696293
0;0.313316;0.219008;0.762487
0;0.322247;0.276342;0.826412
0;0.324287;0.315627;0.861625
0;0.321439;0.341301;0.860184
0;0.310168;0.347689;0.867641
0;0.302057;0.362473;0.878752
0.025;0.287939;0.361189;0.858044
0.13;0.229808;0.339756;0.820575
0.305;0.184364;0.32367;0.791865
0.39;0.165809;0.311685;0.763964
0.439;0.204146;0.335399;0.689489
0.399;0.225284;0.338532;0.642283
0.325;0.197374;0.346408;0.598403
0.19;0.208827;0.294663;0.534171
0.046;0.278186;0.27425;0.45905
0;0.330272;0.260148;0.410893
0;0.357774;0.234204;0.382107
0;0.350369;0.224969;0.346632
0;0.346378;0.210818;0.285261
0;0.349119;0.193254;0.228998
0;0.34687;0.166059;0.213048
0;0.348961;0.158203;0.222559
0;0.361907;0.168965;0.270881
0;0.378566;0.201059;0.354736
0;0.39593;0.238264;0.467442
0;0.414551;0.252942;0.624844
0;0.423526;0.287841;0.750392
0;0.452051;0.350884;0.841695
0;0.458175;0.39469;0.892806
0;0.435628;0.445231;0.925992
0.013;0.404426;0.486592;0.944269
0.072;0.415487;0.510634;0.941916
0.117;0.361816;0.441485;0.949932
0.188;0.356874;0.502476;0.976298
0.275;0.4348;0.607683;0.972696
0.302;0.461702;0.665027;0.974409
0.27;0.462495;0.682571;0.966253
0.14;0.485883;0.701998;0.936448
0.044;0.541243;0.750214;0.903476
0;0.59774;0.799631;0.922326
0;0.605527;0.844089;0.965625
0;0.592017;0.856758;0.976016
0;0.557778;0.81631;0.969724
0;0.514164;0.746963;0.967597
0;0.473195;0.695695;0.962657
0;0.469801;0.68509;0.953757
0;0.387861;0.657999;0.944765
0;0.37178;0.616455;0.925367
0;0.359872;0.571325;0.888396
0;0.360801;0.529173;0.838879
0;0.346908;0.476271;0.810262
0;0.358568;0.40396;0.791139
0;0.385535;0.395348;0.809752
0;0.404073;0.395927;0.809668
0.033;0.420483;0.447444;0.808649
0.14;0.396728;0.486364;0.850916
0.165;0.435672;0.495075;0.906499
0.156;0.540447;0.524507;0.939286
0.165;0.578222;0.55255;0.949608
0.127;0.607692;0.590208;0.958946
0.077;0.614722;0.634325;0.969578
0.034;0.636417;0.676903;0.976831
0.009;0.669109;0.714667;0.972909
0;0.689482;0.751095;0.969918
0;0.71288;0.744514;0.967999
0;0.730872;0.761184;0.966999
0;0.736845;0.776288;0.964044
0;0.744246;0.790064;0.968541
0;0.76466;0.80007;0.972707
0;0.786026;0.810091;0.976325
0;0.801474;0.804182;0.97682
0;0.80028;0.783251;0.975826
0;0.807483;0.738832;0.9701
0;0.761311;0.701903;0.974518
0;0.627935;0.673198;0.971978
0;0.679728;0.632888;0.973013
0;0.700458;0.675943;0.972604
0;0.7336;0.704289;0.974015
0.018;0.738592;0.76631;0.975585
0.111;0.746241;0.798578;0.975867
0.231;0.780732;0.842507;0.943429
0.321;0.829243;0.897019;0.813173
0.346;0.842097;0.928635;0.710467
0.279;0.831656;0.94339;0.681243
0.142;0.797853;0.944348;0.7309
0.068;0.76187;0.935576;0.810124
0.025;0.736136;0.920289;0.877155
0;0.719027;0.895879;0.922497
0;0.690968;0.876405;0.949165
0;0.644913;0.850923;0.96625
0;0.599221;0.809835;0.975978
0;0.537218;0.742825;0.973908
0;0.414531;0.685792;0.96562
0;0.360832;0.660273;0.953749
0;0.31985;0.628913;0.917327
0;0.294668;0.612555;0.882955
0;0.292536;0.554852;0.856061
0;0.326316;0.489283;0.82513
0;0.435777;0.421642;0.76705
0;0.553887;0.354758;0.703759
0;0.718217;0.316698;0.607698
0;0.828854;0.30728;0.573405
0.008;0.786312;0.285312;0.566428
0.026;0.74287;0.276904;0.494894
0.03;0.751434;0.249022;0.383075
0.032;0.702207;0.211167;0.28731
0.049;0.618434;0.181172;0.210781
0.054;0.58247;0.19088;0.180543
0.027;0.481317;0.208033;0.261824
0.064;0.40031;0.172557;0.412194
0.02;0.383228;0.156731;0.490198
0;0.398265;0.185076;0.53148
0;0.517427;0.211323;0.605527
0;0.624848;0.257871;0.718335
0;0.712871;0.3466;0.809751
0;0.736826;0.422732;0.876299
0;0.68479;0.465713;0.90075
0;0.634331;0.487057;0.889582
0;0.558313;0.552097;0.901052
0;0.500809;0.608258;0.903494
0;0.443933;0.629149;0.893427
0;0.393633;0.641933;0.887507
0;0.424071;0.632224;0.874878
0;0.401978;0.636398;0.862875
0;0.375192;0.649562;0.867934
0;0.313791;0.666821;0.913093
0.011;0.269486;0.665024;0.939465
0.032;0.275958;0.665053;0.953066
0.056;0.32493;0.69343;0.957963
0.079;0.335536;0.711872;0.958186
0.111;0.374127;0.691302;0.9514
0.091;0.350728;0.675033;0.946329
0.09;0.298632;0.669581;0.941255
0.107;0.26598;0.662448;0.929538
0.058;0.279855;0.653766;0.912303
0;0.323019;0.639551;0.903184
0;0.34713;0.605206;0.886416
0;0.329142;0.559291;0.848883
0;0.259311;0.521079;0.828348
0;0.178156;0.512296;0.81993
0;0.154849;0.510499;0.813531
0;0.18341;0.477888;0.798427
0;0.23906;0.441464;0.780169
0;0.225286;0.39826;0.791548
0;0.179557;0.427416;0.803233
0;0.145667;0.45492;0.80177
0;0.128067;0.418523;0.768013
0;0.119987;0.406131;0.694725
0;0.104393;0.356447;0.613146
0;0.100204;0.329884;0.50035
0.02;0.08868;0.274549;0.393622
0.065;0.087278;0.201521;0.345371
0.096;0.096496;0.166596;0.324618
0.12;0.100858;0.161747;0.347602
0.148;0.114366;0.194796;0.406347
0.165;0.136733;0.224526;0.466162
0.172;0.150067;0.237467;0.516452
0.171;0.143353;0.202257;0.552095
0.088;0.144105;0.207701;0.613987
0;0.17246;0.285801;0.684573
0;0.21687;0.353956;0.716912
0;0.279866;0.372748;0.729391
0;0.319505;0.377835;0.744567
0;0.32365;0.369837;0.749333
0;0.313874;0.373138;0.776285
0;0.309568;0.356994;0.781083
0;0.297726;0.34915;0.777847
0;0.283816;0.383228;0.813096
0;0.268825;0.436423;0.799216
0;0.24429;0.448396;0.795241
0;0.238461;0.428017;0.763549
0;0.244005;0.416575;0.742596
0;0.247972;0.396467;0.73496
0;0.242238;0.406887;0.729118
0.108;0.1861;0.412211;0.719107
0.245;0.091777;0.375219;0.722791
0.316;0.061279;0.334224;0.7351
0.341;0.061613;0.339067;0.7579
0.346;0.046721;0.37176;0.791512
0.337;0.038206;0.38784;0.810858
0.279;0.035241;0.412195;0.81307
0.158;0.033889;0.429733;0.784761
0.041;0.040313;0.391674;0.772508
0;0.054988;0.364953;0.740838
0;0.074872;0.350466;0.731059
0;0.099057;0.307136;0.747443
0;0.120961;0.336543;0.738586
0;0.136581;0.291106;0.721007
0;0.145243;0.288854;0.645736
0;0.152806;0.261401;0.598417
0;0.162911;0.238858;0.581317
0;0.170102;0.22143;0.574846
0;0.171019;0.220715;0.579433
0;0.16504;0.237191;0.572611
0;0.155304;0.244186;0.536016
0;0.144693;0.235593;0.486929
0;0.130247;0.218928;0.454392
0;0.112493;0.210785;0.436251
0.067;0.093508;0.177725;0.435917
0.187;0.062379;0.125678;0.448067
0.292;0.035454;0.111403;0.462007
0.359;0.024097;0.1567;0.485565
0.394;0.024375;0.177707;0.496927
0.384;0.030742;0.181818;0.490094
0.331;0.036615;0.173207;0.466436
0.225;0.04966;0.146431;0.422725
0.097;0.084223;0.149584;0.376801
0.002;0.136558;0.159716;0.341303
0;0.19857;0.154296;0.313871
0;0.259854;0.142753;0.29618
0;0.309297;0.135203;0.296889
0;0.350235;0.137226;0.330075
0;0.387863;0.14739;0.37179
0;0.407099;0.156323;0.403962
0;0.415356;0.159144;0.409358
0;0.422735;0.15874;0.3915
0;0.427417;0.15641;0.357671
0;0.42709;0.147876;0.316017
0;0.41455;0.134763;0.27885
0;0.406766;0.127438;0.261853
0;0.407027;0.133976;0.268833
0.001;0.414587;0.15318;0.29675
0.17;0.364952;0.166706;0.336847
0.35;0.229816;0.11407;0.350177
0.479;0.148473;0.072483;0.329119
0.55;0.117216;0.061461;0.309579
0.568;0.147799;0.062919;0.31854
0.54;0.144993;0.072772;0.354768
0.463;0.136674;0.085849;0.406867
0.333;0.137864;0.128958;0.468927
0.151;0.215627;0.208858;0.551525
0.004;0.356991;0.29299;0.631004
0;0.45288;0.357024;0.685021
0;0.470848;0.400114;0.709931
0;0.464609;0.424325;0.712873
0;0.460605;0.429749;0.70513
0;0.453646;0.42108;0.694876
0;0.436729;0.412206;0.684713
0;0.419548;0.406099;0.66648
0;0.405362;0.404076;0.641988
0;0.398265;0.398249;0.614878
0;0.396957;0.385539;0.592236
0;0.393874;0.378942;0.588006
0;0.385717;0.378702;0.598385
0;0.376607;0.378325;0.605527
0.002;0.367211;0.371799;0.607682
0.17;0.292199;0.297791;0.617812
0.353;0.152716;0.198348;0.640453
0.482;0.085455;0.16979;0.655802
0.554;0.056971;0.244189;0.669971
0.572;0.05231;0.242247;0.698064
0.541;0.058899;0.250963;0.70742
0.463;0.055351;0.250943;0.686904
0.333;0.051619;0.240034;0.645539
0.152;0.051757;0.274132;0.628332
0.006;0.055074;0.321133;0.624843
0;0.071775;0.346913;0.616641
0;0.104799;0.357022;0.605515
0;0.144988;0.341317;0.595706
0;0.183164;0.308444;0.582692
0;0.219024;0.287329;0.573866
0;0.247371;0.261805;0.557772
0;0.257834;0.23095;0.533783
0;0.256221;0.20202;0.510633
0;0.257868;0.183616;0.462456
0;0.268839;0.175137;0.409453
0;0.285101;0.165051;0.364944
0;0.304756;0.152278;0.331228
0;0.326922;0.143095;0.316051
0.001;0.333382;0.140822;0.326918
0.084;0.285225;0.131832;0.349123
0.278;0.202032;0.081711;0.375193
0.439;0.15152;0.060277;0.375728
0.53;0.139231;0.06445;0.384473
0.564;0.150095;0.097901;0.421252
0.547;0.151497;0.11636;0.478375
0.475;0.141748;0.120026;0.538599
0.348;0.133528;0.140057;0.578018
0.167;0.201998;0.210802;0.648704
0.009;0.34222;0.279309;0.725844
0;0.434076;0.326932;0.76516
0;0.443833;0.353423;0.768641
0;0.432211;0.359635;0.7547
0;0.428946;0.349325;0.735136
0;0.422713;0.336733;0.71943
0;0.404095;0.327571;0.701794
0;0.383256;0.307183;0.669647
0;0.363004;0.254282;0.637255
0;0.34354;0.198086;0.601143
0;0.324424;0.158164;0.557307
0;0.316312;0.135203;0.507139
0;0.319265;0.116989;0.477899
0;0.323663;0.101793;0.477886
0.004;0.329152;0.102427;0.483806
0.174;0.285252;0.092273;0.483763
0.354;0.156682;0.073988;0.463105
0.482;0.090624;0.060411;0.439256
0.553;0.075846;0.058149;0.422719
0.57;0.097452;0.082365;0.412225
0.539;0.120019;0.124989;0.422713
0.458;0.128356;0.122092;0.452045
0.326;0.127026;0.121412;0.470858
0.15;0.173125;0.153173;0.477886
0.008;0.266814;0.18276;0.481216
0;0.330018;0.198536;0.493011
0;0.345765;0.201982;0.508235
0;0.342394;0.189482;0.510635
0;0.343515;0.166624;0.495611
0;0.343517;0.153458;0.492838
0;0.338714;0.158932;0.52221
0;0.319265;0.181398;0.562306
0;0.287331;0.216792;0.599966
0;0.262729;0.245917;0.643956
0;0.238897;0.275538;0.682754
0;0.193975;0.264667;0.699942
0;0.165925;0.28971;0.712723
0;0.168983;0.288852;0.758071
0;0.185071;0.298541;0.808249
0.024;0.168917;0.288343;0.779179
0.106;0.188771;0.378539;0.798828
0.387;0.238688;0.461322;0.842107
0.55;0.268859;0.501769;0.876286
0.584;0.300417;0.552109;0.873816
0.558;0.317941;0.585204;0.867662
0.478;0.321923;0.580306;0.857265
0.332;0.309953;0.540119;0.850472
0.136;0.274988;0.501171;0.835583
0.007;0.28522;0.474432;0.83216
0;0.287347;0.473196;0.815251
0;0.27343;0.462115;0.794459
0;0.264563;0.455634;0.78353
0;0.25783;0.441486;0.759567
0;0.246016;0.419355;0.724459
0;0.234737;0.417094;0.701784
0;0.229035;0.411463;0.681697
0;0.220731;0.35065;0.663304
0;0.211394;0.30564;0.638131
0;0.210035;0.295784;0.650552
0;0.200277;0.263589;0.636398
0;0.194205;0.226445;0.624162
0;0.197835;0.19953;0.62599
0.001;0.194897;0.186728;0.557778
0.061;0.152917;0.178439;0.519676
0.149;0.106112;0.177725;0.533783
0.217;0.099524;0.210817;0.55414
0.243;0.104346;0.242246;0.588009
0.236;0.106487;0.252451;0.622026
0.228;0.112986;0.257864;0.665029
0.284;0.12033;0.257852;0.720241
0.202;0.12001;0.235584;0.78477
0.064;0.117383;0.23785;0.843709
0.004;0.124979;0.303328;0.848022
0;0.146051;0.391449;0.827753
0;0.17971;0.414544;0.804301
0;0.214023;0.398709;0.777865
0;0.237453;0.377382;0.776282
0;0.253231;0.342148;0.741294
0;0.25985;0.335029;0.724027
0;0.256826;0.31539;0.73534
0;0.250984;0.302086;0.73371
0;0.249028;0.31171;0.730201
0;0.237461;0.319071;0.744538
0;0.208236;0.31477;0.744535
0;0.181557;0.341113;0.732014
0;0.176116;0.359282;0.715876
0.001;0.183206;0.313884;0.676245
0.052;0.158211;0.239857;0.624847
0.132;0.111555;0.196838;0.632208
0.221;0.099729;0.283151;0.678467
0.392;0.129104;0.325934;0.698056
0.517;0.154263;0.321468;0.68277
0.516;0.160523;0.305631;0.665032
0.399;0.173597;0.289811;0.605518
0.172;0.167865;0.280497;0.557461
0.039;0.158213;0.284886;0.515744
0;0.183392;0.274129;0.485725
0;0.206088;0.2529;0.465727
0;0.225323;0.240099;0.458761
0;0.226055;0.22947;0.458451
0;0.210782;0.21463;0.436611
0;0.202039;0.206934;0.425239
0;0.199093;0.205379;0.409028
0;0.18243;0.177702;0.387711
0;0.165076;0.174458;0.329117
0;0.141149;0.141986;0.268854
0;0.107368;0.114364;0.218626
0;0.090967;0.099659;0.189476
0;0.079923;0.099021;0.183055
0;0.072903;0.106497;0.19415
0;0.05578;0.124874;0.227786
0.018;0.031668;0.150055;0.26163
0.062;0.018974;0.210795;0.274012
0.126;0.025499;0.225319;0.27763
0.183;0.037305;0.209301;0.292566
0.303;0.038286;0.184491;0.336853
0.407;0.0393;0.174446;0.385563
0.429;0.042917;0.179685;0.394789
0.315;0.04758;0.181242;0.378249
0.154;0.056925;0.175967;0.380687
0.015;0.084207;0.21689;0.400586
0;0.122837;0.267975;0.386451
0;0.156726;0.262112;0.364324
0;0.174867;0.233687;0.398647
0;0.190089;0.230472;0.464982
0;0.228834;0.25309;0.500142
0;0.275994;0.259854;0.478829
0;0.292528;0.239385;0.445193
0;0.278971;0.218913;0.448628
0;0.272593;0.187229;0.431572
0;0.270688;0.188495;0.427409
0;0.266598;0.224588;0.437728
0;0.25784;0.213217;0.427415
0;0.254734;0.192131;0.392543
0.015;0.252916;0.191837;0.357017
0.212;0.171422;0.135216;0.331574
0.393;0.12488;0.092406;0.304405
0.517;0.166575;0.095192;0.278068
0.583;0.155879;0.108052;0.263523
0.604;0.15152;0.10705;0.260179
0.563;0.156716;0.106966;0.258904
0.454;0.165363;0.110937;0.257207
0.316;0.173577;0.108293;0.257021
0.16;0.176083;0.125128;0.288716
0.018;0.250977;0.186675;0.379412
0;0.343559;0.25783;0.483874
0;0.37176;0.300637;0.525306
0;0.364948;0.304897;0.496032
0;0.358931;0.287795;0.434135
0;0.362161;0.264548;0.3752
0;0.367197;0.237456;0.330857
0;0.361867;0.208151;0.300136
0;0.352669;0.18463;0.276385
0;0.341295;0.166611;0.259362
0;0.329115;0.151531;0.238341
0;0.323841;0.142781;0.207856
0;0.32118;0.135189;0.161046
0;0.316027;0.121528;0.123367
0.019;0.302665;0.106498;0.109543
0.219;0.194101;0.072207;0.114317
0.394;0.0889;0.036858;0.116878
0.516;0.062058;0.026369;0.106719
0.583;0.056192;0.023511;0.088395
0.601;0.035757;0.025824;0.071268
0.572;0.022655;0.02773;0.056153
0.495;0.02005;0.028037;0.040675
0.369;0.02703;0.026423;0.02513
0.196;0.047074;0.024605;0.012049
0.026;0.078924;0.019642;0.005364
0;0.115915;0.015157;0.007506
0;0.151949;0.013233;0.014568
0;0.182542;0.01255;0.019713
0;0.206351;0.009061;0.023053
0;0.225235;0.004704;0.026254
0;0.239887;0.003938;0.03049
0;0.241067;0.008514;0.034869
0;0.22716;0.01407;0.035065
0;0.208163;0.01718;0.030141
0;0.193636;0.017594;0.026328
0;0.199304;0.019232;0.02333
0;0.209991;0.022997;0.021461
0;0.204603;0.027411;0.021783
0.02;0.187881;0.027115;0.021071
0.214;0.154919;0.023567;0.017462
0.388;0.078018;0.014016;0.011053
0.512;0.03266;0.008063;0.004674
0.58;0.025619;0.009254;0.006384
0.598;0.033545;0.016668;0.016901
0.571;0.037312;0.027302;0.031831
0.497;0.042226;0.040628;0.053412
0.374;0.044514;0.055809;0.078395
0.203;0.046874;0.082596;0.099757
0.031;0.045494;0.112333;0.117241
0;0.042303;0.130157;0.125775
0;0.041291;0.133006;0.122217
0;0.046035;0.120339;0.105917
0;0.056995;0.09884;0.084175
0;0.070448;0.087137;0.074741
0;0.08477;0.090886;0.083588
0;0.097963;0.101832;0.11138
0;0.114349;0.114921;0.147343
0;0.130546;0.126255;0.171691
0;0.131794;0.136594;0.180812
0;0.118278;0.132726;0.179319
0;0.094346;0.118596;0.171903
0;0.066628;0.10516;0.151315
0.024;0.040286;0.087921;0.120031
0.219;0.024063;0.060239;0.090466
0.389;0.012792;0.030722;0.066987
0.509;0.005124;0.020056;0.062487
0.577;0.001592;0.022972;0.080422
0.594;0.004622;0.033897;0.111805
0.567;0.007103;0.045933;0.144489
0.495;0.009124;0.055656;0.165553
0.373;0.011821;0.059225;0.166632
0.204;0.020059;0.067767;0.149946
0.032;0.033588;0.072493;0.122301
0;0.048272;0.062977;0.087028
0;0.060442;0.045961;0.055401
0;0.072695;0.02829;0.035454
0;0.091779;0.014803;0.029533
0;0.114863;0.007226;0.039721
0;0.136568;0.015097;0.074532
0;0.154875;0.036274;0.133438
0;0.179321;0.065904;0.200285
0;0.211631;0.09256;0.252945
0;0.246128;0.108227;0.274945
0;0.275222;0.111667;0.257857
0;0.297611;0.111287;0.231533
0;0.314432;0.114351;0.207687
0.029;0.316053;0.115088;0.17609
0.23;0.25269;0.100943;0.147009
0.402;0.114375;0.055431;0.131953
0.522;0.045947;0.036514;0.144969
0.588;0.024035;0.037206;0.172445
0.603;0.022266;0.051861;0.204682
0.575;0.014137;0.067946;0.242271
0.501;0.010909;0.080222;0.280634
0.38;0.013965;0.098687;0.332886
0.212;0.022334;0.151912;0.414556
0.038;0.036625;0.233688;0.51029
0;0.072926;0.326956;0.578024
0;0.141032;0.402801;0.599758
0;0.220713;0.432105;0.591235
0;0.268866;0.429738;0.595718
0;0.261836;0.420249;0.605446
0;0.229029;0.407157;0.613527
0;0.208148;0.381844;0.614318
0;0.210785;0.316007;0.602371
0;0.230943;0.285263;0.578018
0;0.262861;0.268253;0.536083
0;0.288925;0.231248;0.473524
0;0.279246;0.195367;0.389591
0;0.268459;0.16508;0.308605
0.017;0.25291;0.152864;0.243473
0.157;0.178001;0.141975;0.17772
0.318;0.124202;0.146286;0.140402
0.415;0.143778;0.131823;0.115468
0.302;0.20464;0.110295;0.090297
0.357;0.267258;0.097298;0.063241
0.473;0.35931;0.091031;0.040207
0.429;0.460088;0.081799;0.022145
0.31;0.496008;0.074928;0.009569
0.094;0.39383;0.078018;0.004785
0.005;0.311721;0.092201;0.005951
0;0.336688;0.089091;0.007566
0;0.319582;0.066899;0.010422
0;0.330305;0.048018;0.009396
0;0.326221;0.03377;0.006009
0;0.334958;0.020466;0.007826
0;0.319758;0.013977;0.026356
0;0.28163;0.012699;0.056648
0;0.251151;0.016156;0.090945
0;0.237412;0.024334;0.118651
0;0.214757;0.036621;0.153119
0;0.198544;0.055001;0.226249
0;0.182527;0.083421;0.334941
0;0.173444;0.114611;0.417996
0.001;0.162624;0.133825;0.438918
0.018;0.150051;0.123991;0.417957
0.035;0.151151;0.132319;0.404069
0.045;0.154304;0.157458;0.443837
0.041;0.149956;0.194215;0.496145
0.046;0.151817;0.22296;0.504812
0.047;0.158514;0.234212;0.477894
0.036;0.159466;0.230803;0.447506
0.034;0.144496;0.215852;0.448592
0.017;0.117761;0.193614;0.4554
0.001;0.114371;0.197187;0.435095
0;0.114407;0.192796;0.390499
0;0.109099;0.159696;0.352934
0;0.103503;0.145459;0.349114
0;0.093525;0.148987;0.357939
0;0.083547;0.161661;0.334114
0;0.078738;0.179296;0.281181
0;0.078216;0.171384;0.233711
0;0.082574;0.163159;0.224565
0;0.084134;0.170101;0.244765
0;0.076527;0.190045;0.265713
0;0.065784;0.190158;0.257847
0;0.066685;0.176105;0.222541
0;0.087931;0.157773;0.189008
0.006;0.114558;0.133835;0.19221
0.055;0.104242;0.096457;0.216694
0.136;0.089321;0.105894;0.229656
0.22;0.109707;0.111332;0.25392
0.315;0.149167;0.102468;0.308192
0.388;0.163515;0.091776;0.379378
0.429;0.160414;0.085963;0.450608
0.384;0.166061;0.089951;0.529173
0.242;0.192324;0.106739;0.571674
0.089;0.252934;0.150844;0.616196
0.004;0.329135;0.232755;0.688646
0;0.362015;0.32146;0.758397
0;0.390141;0.383226;0.800008
0;0.418523;0.412136;0.853497
0;0.430727;0.433058;0.886344
0;0.395955;0.467173;0.908927
0;0.454392;0.503521;0.92535
0;0.470857;0.564853;0.91878
0;0.482287;0.591619;0.917534
0;0.495121;0.602423;0.971633
0;0.491962;0.61804;0.97658
0;0.505528;0.677881;0.976637
0;0.537354;0.671775;0.966314
0;0.540899;0.654119;0.932225
0.002;0.536633;0.615634;0.882034
0.019;0.60437;0.568466;0.853778
0.031;0.64089;0.536083;0.832549
0.05;0.652201;0.492884;0.796703
0.074;0.636406;0.452046;0.778867
0.099;0.645195;0.414545;0.796674
0.128;0.639976;0.394938;0.776282
0.166;0.627988;0.335091;0.714705
0.138;0.615531;0.229012;0.62272
0.099;0.627118;0.198556;0.484254
0.021;0.636365;0.222355;0.510619
0;0.639524;0.29257;0.73171
0;0.658162;0.533783;0.912961
0;0.699028;0.675952;0.940479
0;0.735059;0.692028;0.945
0;0.764439;0.664816;0.964134
0;0.789043;0.718659;0.976431
0;0.753762;0.802493;0.96244
0;0.731899;0.829101;0.968611
0;0.774208;0.746246;0.974382
0;0.803051;0.761999;0.976023
0;0.806737;0.749809;0.973516
0;0.796724;0.741336;0.976414
